imdb_title_id,title,year,date_published,genre,duration,country,language,director,writer,production_company,avg_vote,votes,reviews_from_users,reviews_from_critics,weighted_average_vote,total_votes,males_allages_avg_vote,males_allages_votes,males_18age_avg_vote,males_18age_votes,males_30age_avg_vote,males_30age_votes,males_45age_avg_vote,males_45age_votes,females_allages_avg_vote,females_allages_votes,females_18age_avg_vote,females_18age_votes,females_30age_avg_vote,females_30age_votes,females_45age_avg_vote,females_45age_votes,top1000_voters_rating,top1000_voters_votes,us_voters_rating,us_voters_votes,non_us_voters_rating,non_us_voters_votes
tt0218937,The Devil's Gift,1984,1985-01-01,"Thriller, Horror",90,USA,English,Kenneth J. Berton,"Kenneth J. Berton, José Vergelin",Zenith International Pictures,2.6,397,7,9,2.6,397,2.7,284,2.0,31,3.0,180,2.7,67,2.8,50,1.9,15,3.3,21,3.2,14,2.5,29,2.8,154,2.7,163
tt0219096,In the Woods,1999,1999-12-07,Horror,80,USA,English,Lynn Drzick,Lynn Drzick,Katharsys Pictures,2.1,694,39,8,2.1,694,2.1,332,1.7,24,2.2,166,2.2,137,1.9,78,2.1,7,2.2,49,1.0,20,2.3,24,2.1,234,2.0,167
tt0219275,Return of the Family Man,1989,1989-03-01,Horror,88,South Africa,English,John Murlowski,John Murlowski,Gibraltar Entertainment,4.9,150,3,9,4.9,150,5.1,113,6.8,11,5.2,77,3.8,22,4.0,12,8.0,2,3.2,6,4.3,3,2.9,20,5.5,46,4.6,67
tt0219653,Dracula 2000,2000,2001-06-15,"Action, Fantasy, Horror",99,USA,English,Patrick Lussier,"Joel Soisson, Patrick Lussier",Dimension Films,4.8,30830,365,125,4.8,30830,4.7,18704,4.7,2160,4.6,12191,5.0,3887,5.3,5833,5.3,1190,5.2,3454,5.7,1016,4.7,410,5.0,7960,4.7,14021
tt0219682,303 Fear Faith Revenge,1999,1999-11-11,"Horror, Mystery",90,Thailand,Thai,Somching Srisupap,Cher Kori,Tai Entertainment,5.8,204,6,4,5.8,204,5.7,122,6.2,8,5.8,70,5.4,39,5.9,32,4.0,1,5.8,22,7.0,8,4.4,7,6.1,33,5.7,106
tt0219699,The Gift,2000,2001-03-16,"Drama, Fantasy, Horror",112,USA,English,Sam Raimi,"Billy Bob Thornton, Tom Epperson",Lakeshore Entertainment,6.6,59870,339,149,6.6,59870,6.6,35119,6.6,3056,6.5,21684,6.8,9491,6.8,11198,6.7,1715,6.8,6581,7.2,2459,6.6,546,6.8,12640,6.6,29440
tt0220136,Vacaciones de terror 2,1991,1991-04-18,"Horror, Mystery, Thriller",86,Mexico,Spanish,Pedro Galindo III,"Pedro Galindo III, Eduardo Galindo",Casablanca Films,4.9,138,5,6,4.9,138,4.6,107,6.1,16,4.3,62,4.4,26,6.2,7,0.0,0,8.5,4,5.0,2,4.4,14,5.4,37,4.1,66
tt0220307,Amoklauf,1994,1994-02-03,Horror,65,Germany,German,Uwe Boll,Uwe Boll,Bolu Filmproduktion und Verleih,2.0,1256,6,3,2.0,1256,1.9,940,1.6,116,1.9,662,2.2,150,3.0,115,2.7,21,3.2,65,3.1,29,3.0,29,1.7,327,2.1,703
tt0220506,Halloween: Resurrection,2002,2002-10-25,"Horror, Thriller",94,USA,English,Rick Rosenthal,"Debra Hill, John Carpenter",Dimension Films,4.0,35188,636,158,4.0,35188,4.0,23665,3.9,5050,3.9,14400,4.2,3306,4.5,3540,4.4,911,4.4,1970,4.8,483,4.1,446,4.0,10834,3.9,13151
tt0220827,Non ho sonno,2001,2001-01-05,"Horror, Mystery, Thriller",117,Italy,"Italian, English",Dario Argento,"Dario Argento, Franco Ferrini",Medusa Film,6.2,5980,92,73,6.2,5980,6.2,4300,6.3,408,6.2,2611,6.3,1168,6.5,487,7.0,86,6.3,290,6.2,98,5.7,184,6.4,888,6.2,3528
